user_id,test_group,credit_score_bucket,income_level,has_login,has_viewed_dashboard,has_clicked_credit_health,has_started_app,has_submitted_app,is_converted,application_amount
USER_00462,control,Good,Medium,1,1,1,0,0,0,
USER_00463,control,Good,Medium,1,1,1,0,0,0,
USER_00464,control,Fair,Medium,1,1,0,0,0,0,
USER_00465,treatment,Fair,Low,1,1,0,0,0,0,
USER_00466,treatment,Good,Medium,1,1,1,1,1,1,8302.0
USER_00467,control,Poor,Medium,1,1,1,0,0,0,
USER_00468,treatment,Good,Medium,1,1,1,1,1,1,17896.0
USER_00469,treatment,Good,Medium,1,1,1,1,1,1,12179.0
USER_00470,treatment,Fair,Low,1,1,1,0,0,0,
USER_00471,treatment,Excellent,Medium,1,1,1,1,1,1,15455.0
USER_00472,treatment,Good,High,1,1,1,0,0,0,
USER_00473,treatment,Fair,Medium,1,1,1,1,1,1,6304.0
USER_00474,control,Excellent,Low,1,1,0,0,0,0,
USER_00475,treatment,Fair,Low,1,1,1,0,0,0,
USER_00476,treatment,Fair,Medium,1,1,1,1,1,1,8369.0
USER_00477,control,Good,Low,1,1,0,0,0,0,
USER_00478,treatment,Good,Low,1,1,1,0,0,0,
USER_00479,treatment,Good,Low,1,1,1,0,0,0,
USER_00480,treatment,Fair,Medium,1,1,1,0,0,0,
USER_00481,treatment,Excellent,Medium,1,1,1,0,0,0,
USER_00482,treatment,Excellent,Medium,1,1,0,0,0,0,
USER_00483,control,Excellent,Low,1,1,0,0,0,0,
USER_00484,treatment,Fair,Medium,1,1,1,0,0,0,
USER_00485,treatment,Good,High,1,1,1,0,0,0,
USER_00486,control,Good,Low,1,1,0,0,0,0,
USER_00487,treatment,Poor,Medium,1,1,1,0,0,0,
USER_00488,control,Fair,Medium,1,1,0,0,0,0,
USER_00489,treatment,Excellent,Medium,1,1,0,0,0,0,
USER_00490,control,Excellent,Medium,1,1,1,1,1,1,6981.0
USER_00491,treatment,Good,High,1,1,1,1,1,1,9001.0
USER_00492,treatment,Excellent,High,1,1,1,0,0,0,
USER_00493,control,Fair,Low,1,1,0,0,0,0,
USER_00494,treatment,Good,Medium,1,1,1,1,1,1,10155.0
USER_00495,treatment,Good,Medium,1,1,0,0,0,0,
USER_00496,control,Fair,Medium,1,1,1,0,0,0,
USER_00497,control,Fair,High,1,1,1,0,0,0,
USER_00498,control,Good,Medium,1,1,1,0,0,0,
USER_00499,treatment,Good,High,1,1,1,0,0,0,
USER_00500,control,Good,Medium,1,1,0,0,0,0,
USER_00501,treatment,Fair,High,1,1,1,1,1,1,9182.0
USER_00502,control,Excellent,High,1,1,1,0,0,0,
USER_00503,control,Fair,Medium,1,1,0,0,0,0,
USER_00504,control,Good,Medium,1,1,0,0,0,0,
USER_00505,treatment,Good,Low,1,1,1,1,1,1,19894.0
USER_00506,treatment,Fair,High,1,1,1,0,0,0,
USER_00507,control,Good,Low,1,1,0,0,0,0,
USER_00508,control,Excellent,Medium,1,1,0,0,0,0,
USER_00509,control,Excellent,High,1,1,1,0,0,0,
USER_00510,control,Fair,Medium,1,1,1,0,0,0,
USER_00511,treatment,Excellent,Medium,1,1,1,0,0,0,
USER_00512,treatment,Good,Low,1,1,1,0,0,0,
USER_00513,control,Poor,Low,1,1,0,0,0,0,
USER_00514,control,Fair,Medium,1,1,0,0,0,0,
USER_00515,treatment,Good,High,1,1,1,0,0,0,
USER_00516,treatment,Fair,Medium,1,1,1,0,0,0,
USER_00517,treatment,Poor,Medium,1,1,1,0,0,0,
USER_00518,treatment,Poor,Medium,1,1,1,0,0,0,
USER_00519,treatment,Fair,High,1,1,0,0,0,0,
USER_00520,treatment,Good,Medium,1,1,1,0,0,0,
USER_00521,treatment,Poor,Low,1,1,1,0,0,0,
USER_00522,treatment,Good,Medium,1,1,1,0,0,0,
USER_00523,treatment,Fair,Medium,1,1,1,0,0,0,
USER_00524,treatment,Poor,Medium,1,1,0,0,0,0,
USER_00525,treatment,Fair,Medium,1,1,1,0,0,0,
USER_00526,control,Good,Medium,1,1,0,0,0,0,
USER_00527,control,Good,Medium,1,1,0,0,0,0,
USER_00528,treatment,Fair,Low,1,1,1,0,0,0,
USER_00529,control,Excellent,High,1,1,1,0,0,0,
USER_00530,control,Fair,Low,1,1,0,0,0,0,
USER_00531,control,Fair,Medium,1,1,1,0,0,0,
USER_00532,treatment,Good,Low,1,1,1,1,1,1,7861.0
USER_00533,control,Good,Medium,1,1,0,0,0,0,
USER_00534,treatment,Excellent,Medium,1,1,1,0,0,0,
USER_00535,control,Poor,Medium,1,1,1,0,0,0,
USER_00536,treatment,Good,Low,1,1,1,1,1,1,6623.0
USER_00537,control,Good,Medium,1,1,1,0,0,0,
USER_00538,control,Poor,Medium,1,1,0,0,0,0,
USER_00539,treatment,Fair,Medium,1,1,1,0,0,0,
USER_00540,control,Fair,Medium,1,1,0,0,0,0,
USER_00541,treatment,Fair,Medium,1,1,1,0,0,0,
USER_00542,treatment,Excellent,Medium,1,1,0,0,0,0,
USER_00543,treatment,Fair,Medium,1,1,1,0,0,0,
USER_00544,treatment,Fair,Medium,1,1,1,0,0,0,
USER_00545,control,Poor,Low,1,1,0,0,0,0,
USER_00546,treatment,Fair,Low,1,1,1,1,1,1,6833.0
USER_00547,treatment,Good,Medium,1,1,1,1,1,1,15382.0
USER_00548,treatment,Good,Medium,1,1,1,1,1,1,16183.0
USER_00549,control,Excellent,Medium,1,1,0,0,0,0,
USER_00550,treatment,Good,Low,1,1,1,1,1,1,15227.0
USER_00551,treatment,Good,Medium,1,1,1,1,1,1,16368.0
USER_00552,treatment,Fair,Medium,1,1,1,0,0,0,
USER_00553,treatment,Good,Medium,1,1,1,0,0,0,
USER_00554,control,Excellent,Medium,1,1,0,0,0,0,
USER_00555,treatment,Fair,Medium,1,1,1,0,0,0,
USER_00556,control,Excellent,Medium,1,1,0,0,0,0,
USER_00557,treatment,Fair,Medium,1,1,1,0,0,0,
USER_00558,control,Good,High,1,1,1,0,0,0,
USER_00559,control,Good,High,1,1,0,0,0,0,
USER_00560,control,Fair,Medium,1,1,1,0,0,0,
USER_00561,control,Fair,Medium,1,1,1,0,0,0,
USER_00562,control,Good,Medium,1,1,1,1,1,1,15373.0
USER_00563,control,Good,Medium,1,1,1,0,0,0,
USER_00564,control,Fair,Medium,1,1,0,0,0,0,
USER_00565,control,Good,Medium,1,1,1,0,0,0,
USER_00566,control,Fair,Medium,1,1,0,0,0,0,
USER_00567,treatment,Good,Medium,1,1,1,0,0,0,
USER_00568,control,Excellent,Low,1,1,1,1,1,1,13321.0
USER_00569,treatment,Excellent,Medium,1,1,1,1,1,1,11015.0
USER_00570,control,Good,Medium,1,1,0,0,0,0,
USER_00571,control,Good,Medium,1,1,0,0,0,0,
USER_00572,control,Fair,Medium,1,1,0,0,0,0,
USER_00573,treatment,Good,Low,1,1,1,1,1,1,5208.0
USER_00574,treatment,Fair,Low,1,1,0,0,0,0,
USER_00575,control,Good,Medium,1,1,1,0,0,0,
USER_00576,control,Fair,Medium,1,1,0,0,0,0,
USER_00577,treatment,Excellent,Medium,1,1,1,1,1,1,16023.0
USER_00578,treatment,Poor,Medium,1,1,1,0,0,0,
USER_00579,control,Poor,Medium,1,1,0,0,0,0,
USER_00580,control,Good,Low,1,1,0,0,0,0,
USER_00581,treatment,Good,Medium,1,1,1,1,1,1,12829.0
USER_00582,control,Fair,High,1,1,0,0,0,0,
USER_00583,treatment,Fair,Medium,1,1,1,0,0,0,
USER_00584,control,Good,Low,1,1,0,0,0,0,
USER_00585,treatment,Excellent,High,1,1,1,0,0,0,
USER_00586,treatment,Poor,Medium,1,1,0,0,0,0,
USER_00587,treatment,Fair,Medium,1,1,1,0,0,0,
USER_00588,treatment,Good,Low,1,1,1,0,0,0,
USER_00589,control,Good,Medium,1,1,1,0,0,0,
USER_00590,control,Good,Medium,1,1,1,0,0,0,
USER_00591,control,Excellent,Low,1,1,0,0,0,0,
USER_00592,control,Good,Medium,1,1,0,0,0,0,
USER_00593,control,Excellent,Medium,1,1,0,0,0,0,
USER_00594,treatment,Good,Medium,1,1,1,0,0,0,
USER_00595,treatment,Excellent,Medium,1,1,1,0,0,0,
USER_00596,treatment,Good,Medium,1,1,1,0,0,0,
USER_00597,treatment,Fair,Medium,1,1,1,0,0,0,
USER_00598,control,Excellent,Medium,1,1,1,1,1,1,17801.0
USER_00599,treatment,Good,Low,1,1,1,1,1,1,10013.0
USER_00600,treatment,Excellent,Low,1,1,1,1,1,1,6677.0
USER_00601,control,Good,Medium,1,1,0,0,0,0,
USER_00602,control,Fair,Medium,1,1,1,0,0,0,
USER_00603,treatment,Good,Medium,1,1,1,0,0,0,
USER_00604,treatment,Poor,Medium,1,1,1,0,0,0,
USER_00605,treatment,Good,High,1,1,1,0,0,0,
USER_00606,treatment,Excellent,Medium,1,1,0,0,0,0,
USER_00607,control,Fair,Medium,1,1,0,0,0,0,
USER_00608,treatment,Good,Medium,1,1,1,0,0,0,
USER_00609,control,Fair,Low,1,1,1,0,0,0,
USER_00610,treatment,Good,Medium,1,1,1,1,1,1,10998.0
USER_00611,treatment,Good,Medium,1,1,1,0,0,0,
USER_00612,treatment,Poor,Medium,1,1,0,0,0,0,
USER_00613,treatment,Good,Medium,1,1,1,1,1,1,8796.0
USER_00614,treatment,Good,Medium,1,1,1,0,0,0,
USER_00615,control,Fair,Medium,1,1,0,0,0,0,
USER_00616,control,Good,Medium,1,1,0,0,0,0,
USER_00617,control,Excellent,Medium,1,1,0,0,0,0,
USER_00618,treatment,Fair,High,1,1,1,0,0,0,
USER_00619,treatment,Good,Medium,1,1,1,1,1,1,18501.0
USER_00620,control,Fair,Medium,1,1,0,0,0,0,
USER_00621,control,Poor,High,1,1,1,1,1,1,16544.0
USER_00622,treatment,Good,Medium,1,1,0,0,0,0,
USER_00623,treatment,Excellent,High,1,1,1,1,1,1,15067.0
USER_00624,control,Good,Low,1,1,0,0,0,0,
USER_00625,treatment,Excellent,Medium,1,1,1,0,0,0,
USER_00626,control,Good,Medium,1,1,1,0,0,0,
USER_00627,treatment,Fair,Medium,1,1,1,0,0,0,
USER_00628,treatment,Poor,High,1,1,1,0,0,0,
USER_00629,control,Fair,Low,1,1,1,0,0,0,
USER_00630,control,Good,High,1,1,0,0,0,0,
USER_00631,control,Fair,Medium,1,1,0,0,0,0,
USER_00632,control,Good,Medium,1,1,0,0,0,0,
USER_00633,control,Excellent,Low,1,1,0,0,0,0,
USER_00634,control,Fair,Medium,1,1,1,0,0,0,
USER_00635,treatment,Good,Low,1,1,1,1,1,1,7531.0
USER_00636,control,Fair,High,1,1,0,0,0,0,
USER_00637,treatment,Good,Medium,1,1,0,0,0,0,
USER_00638,control,Good,Medium,1,1,0,0,0,0,
USER_00639,control,Good,Medium,1,1,0,0,0,0,
USER_00640,treatment,Good,Medium,1,1,1,0,0,0,
USER_00641,control,Good,Medium,1,1,0,0,0,0,
USER_00642,control,Good,High,1,1,1,0,0,0,
USER_00643,control,Good,Medium,1,1,1,0,0,0,
USER_00644,treatment,Good,Medium,1,1,1,0,0,0,
USER_00645,treatment,Good,Medium,1,1,0,0,0,0,
USER_00646,control,Fair,Medium,1,1,1,0,0,0,
USER_00647,control,Good,Low,1,1,0,0,0,0,
USER_00648,control,Good,High,1,1,0,0,0,0,
USER_00649,control,Good,Medium,1,1,0,0,0,0,
USER_00650,treatment,Good,Medium,1,1,1,1,1,1,6978.0
USER_00651,treatment,Excellent,Medium,1,1,1,1,1,1,8019.0
USER_00652,treatment,Excellent,Medium,1,1,1,1,1,1,9784.0
USER_00653,treatment,Fair,Medium,1,1,1,0,0,0,
USER_00654,control,Good,High,1,1,0,0,0,0,
USER_00655,control,Excellent,Low,1,1,1,0,0,0,
USER_00656,control,Excellent,Medium,1,1,0,0,0,0,
USER_00657,control,Excellent,High,1,1,1,0,0,0,
USER_00658,control,Fair,Medium,1,1,1,0,0,0,
USER_00659,control,Fair,High,1,1,0,0,0,0,
USER_00660,control,Fair,Medium,1,1,1,0,0,0,
USER_00661,control,Good,Medium,1,1,1,0,0,0,
USER_00662,control,Good,Medium,1,1,1,1,1,1,12145.0
USER_00663,control,Poor,Medium,1,1,1,0,0,0,
USER_00664,control,Fair,Medium,1,1,1,0,0,0,
USER_00665,treatment,Fair,Medium,1,1,1,1,1,1,9678.0
USER_00666,control,Excellent,Medium,1,1,0,0,0,0,
USER_00667,control,Excellent,Medium,1,1,0,0,0,0,
USER_00668,control,Fair,Medium,1,1,0,0,0,0,
USER_00669,treatment,Poor,Medium,1,1,1,0,0,0,
USER_00670,treatment,Fair,Medium,1,1,1,0,0,0,
USER_00671,treatment,Good,Low,1,1,1,0,0,0,
USER_00672,treatment,Fair,Medium,1,1,1,0,0,0,
USER_00673,control,Good,Medium,1,1,1,0,0,0,
USER_00674,treatment,Good,Medium,1,1,1,0,0,0,
USER_00675,treatment,Good,Medium,1,1,1,0,0,0,
USER_00676,treatment,Good,Medium,1,1,1,0,0,0,
USER_00677,control,Excellent,Low,1,1,1,0,0,0,
USER_00678,control,Poor,Medium,1,1,0,0,0,0,
USER_00679,treatment,Fair,Low,1,1,1,0,0,0,
USER_00680,control,Good,Medium,1,1,0,0,0,0,
USER_00681,treatment,Good,Medium,1,1,1,0,0,0,
USER_00682,treatment,Good,Low,1,1,1,0,0,0,
USER_00683,treatment,Fair,Medium,1,1,1,0,0,0,
USER_00684,control,Poor,Medium,1,1,1,0,0,0,
USER_00685,control,Poor,Medium,1,1,0,0,0,0,
USER_00686,treatment,Fair,High,1,1,1,0,0,0,
USER_00687,control,Fair,Medium,1,1,1,0,0,0,
USER_00688,treatment,Good,Medium,1,1,0,0,0,0,
USER_00689,treatment,Fair,Low,1,1,1,1,1,1,9447.0
USER_00690,treatment,Good,Medium,1,1,1,0,0,0,
USER_00691,treatment,Excellent,Medium,1,1,0,0,0,0,
USER_00692,control,Good,Medium,1,1,0,0,0,0,
USER_00693,treatment,Good,Medium,1,1,1,0,0,0,
USER_00694,treatment,Good,Low,1,1,0,0,0,0,
USER_00695,treatment,Good,Medium,1,1,0,0,0,0,
USER_00696,treatment,Poor,High,1,1,0,0,0,0,
USER_00697,treatment,Good,High,1,1,1,0,0,0,
USER_00698,treatment,Fair,Low,1,1,0,0,0,0,
USER_00699,treatment,Good,High,1,1,1,1,1,1,14718.0
USER_00700,treatment,Good,Medium,1,1,0,0,0,0,
USER_00701,control,Good,Medium,1,1,1,0,0,0,
USER_00702,control,Excellent,Medium,1,1,0,0,0,0,
USER_00703,control,Good,Medium,1,1,0,0,0,0,
USER_00704,control,Good,Medium,1,1,1,0,0,0,
USER_00705,control,Good,Medium,1,1,1,1,1,1,9135.0
USER_00706,control,Excellent,Medium,1,1,0,0,0,0,
USER_00707,treatment,Good,High,1,1,1,0,0,0,
USER_00708,treatment,Good,Medium,1,1,1,1,1,1,18415.0
USER_00709,control,Poor,Medium,1,1,0,0,0,0,
USER_00710,treatment,Excellent,Medium,1,1,1,0,0,0,
USER_00711,control,Excellent,Medium,1,1,1,0,0,0,
USER_00712,treatment,Poor,Medium,1,1,1,0,0,0,
USER_00713,treatment,Good,Medium,1,1,1,1,1,1,9859.0
USER_00714,control,Good,Medium,1,1,1,0,0,0,
USER_00715,control,Good,High,1,1,1,0,0,0,
USER_00716,treatment,Excellent,Medium,1,1,1,1,1,1,12812.0
USER_00717,treatment,Good,Low,1,1,1,0,0,0,
USER_00718,treatment,Excellent,Low,1,1,1,1,1,1,17420.0
USER_00719,control,Fair,Medium,1,1,0,0,0,0,
USER_00720,control,Fair,Medium,1,1,0,0,0,0,
USER_00721,treatment,Fair,Medium,1,1,1,0,0,0,
USER_00722,treatment,Excellent,Medium,1,1,1,1,1,1,6646.0
USER_00723,control,Good,Low,1,1,0,0,0,0,
USER_00724,control,Excellent,High,1,1,0,0,0,0,
USER_00725,control,Fair,High,1,1,1,0,0,0,
USER_00726,treatment,Excellent,Medium,1,1,1,1,1,1,15246.0
USER_00727,control,Poor,Medium,1,1,0,0,0,0,
USER_00728,control,Excellent,High,1,1,0,0,0,0,
USER_00729,control,Good,Medium,1,1,0,0,0,0,
USER_00730,treatment,Good,Medium,1,1,1,1,1,1,14220.0
USER_00731,control,Fair,High,1,1,0,0,0,0,
USER_00732,control,Good,Medium,1,1,0,0,0,0,
USER_00733,treatment,Good,Low,1,1,1,1,1,1,8913.0
USER_00734,control,Excellent,High,1,1,1,0,0,0,
USER_00735,treatment,Fair,High,1,1,1,0,0,0,
USER_00736,control,Fair,Low,1,1,0,0,0,0,
USER_00737,treatment,Good,Medium,1,1,0,0,0,0,
USER_00738,treatment,Excellent,High,1,1,1,1,1,1,14991.0
USER_00739,control,Good,Medium,1,1,0,0,0,0,
USER_00740,treatment,Good,Low,1,1,1,1,1,1,15195.0
USER_00741,treatment,Good,Medium,1,1,1,1,1,1,7058.0
USER_00742,treatment,Good,Medium,1,1,1,0,0,0,
USER_00743,treatment,Excellent,Medium,1,1,1,0,0,0,
USER_00744,control,Poor,Medium,1,1,1,0,0,0,
USER_00745,treatment,Good,Low,1,1,1,1,1,1,15771.0
USER_00746,control,Poor,Low,1,1,0,0,0,0,
USER_00747,treatment,Good,Low,1,1,1,0,0,0,
USER_00748,control,Fair,Medium,1,1,0,0,0,0,
USER_00749,treatment,Fair,Medium,1,1,1,0,0,0,
USER_00750,treatment,Poor,Low,1,1,1,0,0,0,
USER_00751,treatment,Excellent,High,1,1,1,0,0,0,
USER_00752,control,Poor,Low,1,1,0,0,0,0,
USER_00753,control,Fair,Medium,1,1,1,0,0,0,
USER_00754,control,Good,Medium,1,1,0,0,0,0,
USER_00755,treatment,Excellent,Medium,1,1,1,1,1,1,9475.0
USER_00756,control,Fair,Medium,1,1,1,0,0,0,
USER_00757,control,Excellent,Low,1,1,1,0,0,0,
USER_00758,treatment,Good,High,1,1,1,1,1,1,7747.0
USER_00759,control,Fair,Low,1,1,1,0,0,0,
USER_00760,treatment,Good,Medium,1,1,1,0,0,0,
USER_00761,control,Fair,Low,1,1,0,0,0,0,
USER_00762,control,Poor,Medium,1,1,1,0,0,0,
USER_00763,control,Fair,Low,1,1,0,0,0,0,
USER_00764,treatment,Good,Medium,1,1,1,1,1,1,16267.0
USER_00765,control,Good,Medium,1,1,0,0,0,0,
USER_00766,treatment,Good,Low,1,1,1,1,1,1,11753.0
USER_00767,control,Good,Medium,1,1,0,0,0,0,
USER_00768,control,Poor,High,1,1,1,0,0,0,
USER_00769,control,Excellent,Medium,1,1,1,0,0,0,
USER_00770,treatment,Fair,Low,1,1,1,0,0,0,
USER_00771,treatment,Excellent,High,1,1,1,1,1,1,9918.0
USER_00772,treatment,Good,Medium,1,1,0,0,0,0,
USER_00773,treatment,Good,Medium,1,1,1,0,0,0,
USER_00774,control,Excellent,Medium,1,1,0,0,0,0,
USER_00775,treatment,Good,High,1,1,1,1,1,1,13084.0
USER_00776,control,Fair,Medium,1,1,1,1,1,1,15190.0
USER_00777,control,Good,Medium,1,1,0,0,0,0,
USER_00778,treatment,Excellent,Medium,1,1,1,0,0,0,
USER_00779,control,Poor,Medium,1,1,0,0,0,0,
USER_00780,control,Excellent,Medium,1,1,0,0,0,0,
USER_00781,treatment,Poor,Medium,1,1,1,0,0,0,
USER_00782,control,Fair,High,1,1,0,0,0,0,
USER_00783,control,Poor,Medium,1,1,0,0,0,0,
USER_00784,treatment,Excellent,Low,1,1,1,0,0,0,
USER_00785,treatment,Excellent,Low,1,1,1,0,0,0,
USER_00786,treatment,Good,Medium,1,1,1,1,1,1,7705.0
USER_00787,treatment,Good,High,1,1,1,1,1,1,7161.0
USER_00788,control,Excellent,Medium,1,1,1,0,0,0,
USER_00789,control,Fair,Low,1,1,1,0,0,0,
USER_00790,control,Fair,High,1,1,0,0,0,0,
USER_00791,treatment,Good,High,1,1,1,0,0,0,
USER_00792,treatment,Good,Low,1,1,1,1,1,1,17567.0
USER_00793,treatment,Good,Medium,1,1,1,0,0,0,
USER_00794,treatment,Good,Medium,1,1,1,0,0,0,
USER_00795,control,Good,Medium,1,1,0,0,0,0,
USER_00796,control,Fair,Medium,1,1,0,0,0,0,
USER_00797,treatment,Fair,Medium,1,1,1,0,0,0,
USER_00798,treatment,Good,Low,1,1,1,1,1,1,17840.0
USER_00799,treatment,Fair,Medium,1,1,1,0,0,0,
USER_00800,control,Fair,Medium,1,1,0,0,0,0,
USER_00801,treatment,Fair,Medium,1,1,1,0,0,0,
USER_00802,treatment,Fair,Low,1,1,1,1,1,1,8634.0
USER_00803,control,Good,High,1,1,0,0,0,0,
USER_00804,treatment,Fair,Low,1,1,1,0,0,0,
USER_00805,control,Excellent,Medium,1,1,1,0,0,0,
USER_00806,control,Fair,High,1,1,1,0,0,0,
USER_00807,treatment,Good,High,1,1,1,1,1,1,6416.0
USER_00808,control,Poor,Medium,1,1,1,0,0,0,
USER_00809,treatment,Excellent,Low,1,1,1,1,1,1,18017.0
USER_00810,treatment,Excellent,Low,1,1,1,1,1,1,19661.0
USER_00811,control,Good,Low,1,1,0,0,0,0,
USER_00812,treatment,Good,Medium,1,1,1,1,1,1,11702.0
USER_00813,treatment,Good,Medium,1,1,0,0,0,0,
USER_00814,control,Excellent,Medium,1,1,0,0,0,0,
USER_00815,treatment,Excellent,High,1,1,0,0,0,0,
USER_00816,control,Good,Low,1,1,0,0,0,0,
USER_00817,treatment,Fair,Low,1,1,0,0,0,0,
USER_00818,treatment,Fair,High,1,1,0,0,0,0,
USER_00819,control,Excellent,Low,1,1,0,0,0,0,
USER_00820,control,Excellent,Medium,1,1,1,0,0,0,
USER_00821,treatment,Excellent,Low,1,1,1,1,1,1,13271.0
USER_00822,treatment,Good,Medium,1,1,0,0,0,0,
USER_00823,treatment,Fair,Medium,1,1,1,0,0,0,
USER_00824,treatment,Fair,Medium,1,1,0,0,0,0,
USER_00825,control,Fair,Medium,1,1,0,0,0,0,
USER_00826,treatment,Good,Low,1,1,1,1,1,1,16726.0
USER_00827,control,Fair,Medium,1,1,1,0,0,0,
USER_00828,control,Excellent,Medium,1,1,0,0,0,0,
USER_00829,control,Fair,Medium,1,1,1,0,0,0,
USER_00830,control,Poor,Medium,1,1,0,0,0,0,
USER_00831,control,Fair,Medium,1,1,1,0,0,0,
USER_00832,treatment,Fair,Medium,1,1,1,0,0,0,
USER_00833,treatment,Fair,Medium,1,1,1,0,0,0,
USER_00834,control,Good,Low,1,1,1,0,0,0,
USER_00835,control,Excellent,High,1,1,0,0,0,0,
USER_00836,treatment,Good,Medium,1,1,1,0,0,0,
USER_00837,treatment,Good,Medium,1,1,1,0,0,0,
USER_00838,control,Good,Low,1,1,0,0,0,0,
USER_00839,treatment,Fair,Medium,1,1,0,0,0,0,
USER_00840,treatment,Excellent,Medium,1,1,0,0,0,0,
USER_00841,control,Good,Medium,1,1,1,1,1,1,14014.0
USER_00842,treatment,Good,Low,1,1,1,0,0,0,
USER_00843,treatment,Fair,Medium,1,1,1,0,0,0,
USER_00844,control,Fair,High,1,1,0,0,0,0,
USER_00845,treatment,Good,Medium,1,1,1,1,1,1,11524.0
USER_00846,control,Excellent,Medium,1,1,0,0,0,0,
USER_00847,control,Excellent,Medium,1,1,0,0,0,0,
USER_00848,treatment,Fair,Medium,1,1,1,0,0,0,
USER_00849,control,Excellent,High,1,1,1,0,0,0,
USER_00850,treatment,Fair,Medium,1,1,1,0,0,0,
USER_00851,control,Fair,Low,1,1,0,0,0,0,
USER_00852,control,Good,High,1,1,0,0,0,0,
USER_00853,control,Good,Medium,1,1,1,0,0,0,
USER_00854,control,Excellent,Low,1,1,0,0,0,0,
USER_00855,control,Good,Low,1,1,0,0,0,0,
USER_00856,control,Good,Medium,1,1,1,0,0,0,
USER_00857,control,Good,Medium,1,1,0,0,0,0,
USER_00858,treatment,Good,Medium,1,1,1,1,1,1,15304.0
USER_00859,treatment,Excellent,Medium,1,1,1,0,0,0,
USER_00860,control,Excellent,Low,1,1,0,0,0,0,
USER_00861,treatment,Good,Medium,1,1,1,1,1,1,10678.0
USER_00862,treatment,Fair,High,1,1,1,1,1,1,7040.0
USER_00863,treatment,Excellent,Medium,1,1,1,1,1,1,14591.0
USER_00864,control,Fair,High,1,1,1,1,1,1,12898.0
USER_00865,control,Excellent,Medium,1,1,0,0,0,0,
USER_00866,treatment,Excellent,Medium,1,1,1,0,0,0,
USER_00867,control,Fair,Medium,1,1,1,0,0,0,
USER_00868,treatment,Good,High,1,1,1,1,1,1,15727.0
USER_00869,control,Good,Medium,1,1,0,0,0,0,
USER_00870,control,Fair,Medium,1,1,0,0,0,0,
USER_00871,control,Good,Medium,1,1,0,0,0,0,
USER_00872,treatment,Fair,Medium,1,1,1,0,0,0,
USER_00873,treatment,Excellent,Medium,1,1,1,1,1,1,7070.0
USER_00874,control,Fair,Low,1,1,0,0,0,0,
USER_00875,treatment,Good,Medium,1,1,1,1,1,1,19111.0
USER_00876,control,Poor,Medium,1,1,1,0,0,0,
USER_00877,control,Good,Medium,1,1,0,0,0,0,
USER_00878,treatment,Excellent,High,1,1,0,0,0,0,
USER_00879,treatment,Fair,Low,1,1,1,0,0,0,
USER_00880,treatment,Fair,Medium,1,1,1,0,0,0,
USER_00881,treatment,Poor,High,1,1,1,0,0,0,
USER_00882,control,Excellent,Medium,1,1,0,0,0,0,
USER_00883,control,Good,Low,1,1,0,0,0,0,
USER_00884,control,Excellent,Medium,1,1,0,0,0,0,
USER_00885,treatment,Good,Medium,1,1,1,0,0,0,
USER_00886,treatment,Fair,Medium,1,1,1,0,0,0,
USER_00887,control,Excellent,Medium,1,1,0,0,0,0,
USER_00888,treatment,Good,Medium,1,1,1,0,0,0,
USER_00889,control,Fair,High,1,1,0,0,0,0,
USER_00890,treatment,Fair,High,1,1,1,0,0,0,
USER_00891,treatment,Good,Low,1,1,1,0,0,0,
USER_00892,treatment,Fair,Low,1,1,1,0,0,0,
USER_00893,treatment,Fair,Medium,1,1,1,0,0,0,
USER_00894,control,Good,Medium,1,1,1,0,0,0,
USER_00895,control,Poor,Low,1,1,0,0,0,0,
USER_00896,treatment,Good,High,1,1,1,0,0,0,
USER_00897,control,Excellent,Medium,1,1,1,0,0,0,
USER_00898,treatment,Good,Medium,1,1,0,0,0,0,
USER_00899,control,Good,Low,1,1,1,0,0,0,
USER_00900,control,Excellent,Medium,1,1,1,0,0,0,
USER_00901,treatment,Excellent,High,1,1,1,1,1,1,12119.0
USER_00902,treatment,Good,Medium,1,1,1,0,0,0,
USER_00903,treatment,Excellent,Low,1,1,1,0,0,0,
USER_00904,control,Poor,Medium,1,1,0,0,0,0,
USER_00905,treatment,Good,Medium,1,1,1,0,0,0,
USER_00906,control,Fair,Medium,1,1,1,0,0,0,
USER_00907,treatment,Fair,High,1,1,1,0,0,0,
USER_00908,control,Good,Medium,1,1,1,0,0,0,
USER_00909,control,Poor,Medium,1,1,0,0,0,0,
USER_00910,treatment,Excellent,Medium,1,1,0,0,0,0,
USER_00911,treatment,Fair,Medium,1,1,0,0,0,0,
USER_00912,control,Good,Medium,1,1,0,0,0,0,
USER_00913,control,Poor,High,1,1,1,0,0,0,
USER_00914,treatment,Excellent,Low,1,1,1,0,0,0,
USER_00915,control,Good,Low,1,1,1,1,1,1,17833.0
USER_00916,control,Fair,Medium,1,1,0,0,0,0,
USER_00917,control,Good,Low,1,1,0,0,0,0,
USER_00918,treatment,Poor,Medium,1,1,1,0,0,0,
USER_00919,control,Poor,Medium,1,1,0,0,0,0,
USER_00920,treatment,Fair,Medium,1,1,1,0,0,0,
USER_00921,control,Good,High,1,1,0,0,0,0,
USER_00922,control,Fair,Medium,1,1,1,0,0,0,
USER_00923,control,Good,Medium,1,1,0,0,0,0,
USER_00924,control,Good,High,1,1,0,0,0,0,
USER_00925,control,Good,Medium,1,1,0,0,0,0,
