user_id,signup_date,credit_score_bucket,income_level,test_group
USER_00476,2024-01-22 00:00:00,Fair,Medium,treatment
USER_00477,2024-01-11 00:00:00,Good,Low,control
USER_00478,2024-01-31 00:00:00,Good,Low,treatment
USER_00479,2024-01-18 00:00:00,Good,Low,treatment
USER_00480,2024-01-07 00:00:00,Fair,Medium,treatment
USER_00481,2024-01-04 00:00:00,Excellent,Medium,treatment
USER_00482,2024-01-23 00:00:00,Excellent,Medium,treatment
USER_00483,2024-01-17 00:00:00,Excellent,Low,control
USER_00484,2024-01-31 00:00:00,Fair,Medium,treatment
USER_00485,2024-01-04 00:00:00,Good,High,treatment
USER_00486,2024-01-07 00:00:00,Good,Low,control
USER_00487,2024-01-28 00:00:00,Poor,Medium,treatment
USER_00488,2024-01-20 00:00:00,Fair,Medium,control
USER_00489,2024-01-22 00:00:00,Excellent,Medium,treatment
USER_00490,2024-01-02 00:00:00,Excellent,Medium,control
USER_00491,2024-01-05 00:00:00,Good,High,treatment
USER_00492,2024-01-21 00:00:00,Excellent,High,treatment
USER_00493,2024-01-06 00:00:00,Fair,Low,control
USER_00494,2024-01-14 00:00:00,Good,Medium,treatment
USER_00495,2024-01-27 00:00:00,Good,Medium,treatment
USER_00496,2024-01-18 00:00:00,Fair,Medium,control
USER_00497,2024-01-06 00:00:00,Fair,High,control
USER_00498,2024-01-20 00:00:00,Good,Medium,control
USER_00499,2024-01-01 00:00:00,Good,High,treatment
USER_00500,2024-01-25 00:00:00,Good,Medium,control
USER_00501,2024-01-09 00:00:00,Fair,High,treatment
USER_00502,2024-01-02 00:00:00,Excellent,High,control
USER_00503,2024-01-18 00:00:00,Fair,Medium,control
USER_00504,2024-01-08 00:00:00,Good,Medium,control
USER_00505,2024-01-27 00:00:00,Good,Low,treatment
USER_00506,2024-01-06 00:00:00,Fair,High,treatment
USER_00507,2024-01-29 00:00:00,Good,Low,control
USER_00508,2024-01-19 00:00:00,Excellent,Medium,control
USER_00509,2024-01-29 00:00:00,Excellent,High,control
USER_00510,2024-01-31 00:00:00,Fair,Medium,control
USER_00511,2024-01-14 00:00:00,Excellent,Medium,treatment
USER_00512,2024-01-02 00:00:00,Good,Low,treatment
USER_00513,2024-01-28 00:00:00,Poor,Low,control
USER_00514,2024-01-26 00:00:00,Fair,Medium,control
USER_00515,2024-01-16 00:00:00,Good,High,treatment
USER_00516,2024-01-22 00:00:00,Fair,Medium,treatment
USER_00517,2024-01-19 00:00:00,Poor,Medium,treatment
USER_00518,2024-01-03 00:00:00,Poor,Medium,treatment
USER_00519,2024-01-25 00:00:00,Fair,High,treatment
USER_00520,2024-01-06 00:00:00,Good,Medium,treatment
USER_00521,2024-01-22 00:00:00,Poor,Low,treatment
USER_00522,2024-01-10 00:00:00,Good,Medium,treatment
USER_00523,2024-01-25 00:00:00,Fair,Medium,treatment
USER_00524,2024-01-22 00:00:00,Poor,Medium,treatment
USER_00525,2024-01-29 00:00:00,Fair,Medium,treatment
USER_00526,2024-01-29 00:00:00,Good,Medium,control
USER_00527,2024-01-13 00:00:00,Good,Medium,control
USER_00528,2024-01-25 00:00:00,Fair,Low,treatment
USER_00529,2024-01-19 00:00:00,Excellent,High,control
USER_00530,2024-01-22 00:00:00,Fair,Low,control
USER_00531,2024-01-19 00:00:00,Fair,Medium,control
USER_00532,2024-01-31 00:00:00,Good,Low,treatment
USER_00533,2024-01-19 00:00:00,Good,Medium,control
USER_00534,2024-01-31 00:00:00,Excellent,Medium,treatment
USER_00535,2024-01-23 00:00:00,Poor,Medium,control
USER_00536,2024-01-21 00:00:00,Good,Low,treatment
USER_00537,2024-01-06 00:00:00,Good,Medium,control
USER_00538,2024-01-06 00:00:00,Poor,Medium,control
USER_00539,2024-01-22 00:00:00,Fair,Medium,treatment
USER_00540,2024-01-27 00:00:00,Fair,Medium,control
USER_00541,2024-01-30 00:00:00,Fair,Medium,treatment
USER_00542,2024-01-29 00:00:00,Excellent,Medium,treatment
USER_00543,2024-01-22 00:00:00,Fair,Medium,treatment
USER_00544,2024-01-11 00:00:00,Fair,Medium,treatment
USER_00545,2024-01-22 00:00:00,Poor,Low,control
USER_00546,2024-01-16 00:00:00,Fair,Low,treatment
USER_00547,2024-01-24 00:00:00,Good,Medium,treatment
USER_00548,2024-01-10 00:00:00,Good,Medium,treatment
USER_00549,2024-01-23 00:00:00,Excellent,Medium,control
USER_00550,2024-01-24 00:00:00,Good,Low,treatment
USER_00551,2024-01-24 00:00:00,Good,Medium,treatment
USER_00552,2024-01-02 00:00:00,Fair,Medium,treatment
USER_00553,2024-01-13 00:00:00,Good,Medium,treatment
USER_00554,2024-01-12 00:00:00,Excellent,Medium,control
USER_00555,2024-01-09 00:00:00,Fair,Medium,treatment
USER_00556,2024-01-27 00:00:00,Excellent,Medium,control
USER_00557,2024-01-06 00:00:00,Fair,Medium,treatment
USER_00558,2024-01-04 00:00:00,Good,High,control
USER_00559,2024-01-31 00:00:00,Good,High,control
USER_00560,2024-01-18 00:00:00,Fair,Medium,control
USER_00561,2024-01-25 00:00:00,Fair,Medium,control
USER_00562,2024-01-20 00:00:00,Good,Medium,control
USER_00563,2024-01-11 00:00:00,Good,Medium,control
USER_00564,2024-01-23 00:00:00,Fair,Medium,control
USER_00565,2024-01-22 00:00:00,Good,Medium,control
USER_00566,2024-01-07 00:00:00,Fair,Medium,control
USER_00567,2024-01-25 00:00:00,Good,Medium,treatment
USER_00568,2024-01-07 00:00:00,Excellent,Low,control
USER_00569,2024-01-07 00:00:00,Excellent,Medium,treatment
USER_00570,2024-01-29 00:00:00,Good,Medium,control
USER_00571,2024-01-08 00:00:00,Good,Medium,control
USER_00572,2024-01-08 00:00:00,Fair,Medium,control
USER_00573,2024-01-31 00:00:00,Good,Low,treatment
USER_00574,2024-01-09 00:00:00,Fair,Low,treatment
USER_00575,2024-01-28 00:00:00,Good,Medium,control
USER_00576,2024-01-02 00:00:00,Fair,Medium,control
USER_00577,2024-01-15 00:00:00,Excellent,Medium,treatment
USER_00578,2024-01-25 00:00:00,Poor,Medium,treatment
USER_00579,2024-01-12 00:00:00,Poor,Medium,control
USER_00580,2024-01-12 00:00:00,Good,Low,control
USER_00581,2024-01-05 00:00:00,Good,Medium,treatment
USER_00582,2024-01-29 00:00:00,Fair,High,control
USER_00583,2024-01-19 00:00:00,Fair,Medium,treatment
USER_00584,2024-01-01 00:00:00,Good,Low,control
USER_00585,2024-01-09 00:00:00,Excellent,High,treatment
USER_00586,2024-01-21 00:00:00,Poor,Medium,treatment
USER_00587,2024-01-16 00:00:00,Fair,Medium,treatment
USER_00588,2024-01-14 00:00:00,Good,Low,treatment
USER_00589,2024-01-08 00:00:00,Good,Medium,control
USER_00590,2024-01-26 00:00:00,Good,Medium,control
USER_00591,2024-01-03 00:00:00,Excellent,Low,control
USER_00592,2024-01-09 00:00:00,Good,Medium,control
USER_00593,2024-01-15 00:00:00,Excellent,Medium,control
USER_00594,2024-01-17 00:00:00,Good,Medium,treatment
USER_00595,2024-01-06 00:00:00,Excellent,Medium,treatment
USER_00596,2024-01-12 00:00:00,Good,Medium,treatment
USER_00597,2024-01-26 00:00:00,Fair,Medium,treatment
USER_00598,2024-01-22 00:00:00,Excellent,Medium,control
USER_00599,2024-01-10 00:00:00,Good,Low,treatment
USER_00600,2024-01-09 00:00:00,Excellent,Low,treatment
USER_00601,2024-01-10 00:00:00,Good,Medium,control
USER_00602,2024-01-29 00:00:00,Fair,Medium,control
USER_00603,2024-01-26 00:00:00,Good,Medium,treatment
USER_00604,2024-01-08 00:00:00,Poor,Medium,treatment
USER_00605,2024-01-23 00:00:00,Good,High,treatment
USER_00606,2024-01-26 00:00:00,Excellent,Medium,treatment
USER_00607,2024-01-05 00:00:00,Fair,Medium,control
USER_00608,2024-01-11 00:00:00,Good,Medium,treatment
USER_00609,2024-01-03 00:00:00,Fair,Low,control
USER_00610,2024-01-06 00:00:00,Good,Medium,treatment
USER_00611,2024-01-27 00:00:00,Good,Medium,treatment
USER_00612,2024-01-19 00:00:00,Poor,Medium,treatment
USER_00613,2024-01-01 00:00:00,Good,Medium,treatment
USER_00614,2024-01-30 00:00:00,Good,Medium,treatment
USER_00615,2024-01-20 00:00:00,Fair,Medium,control
USER_00616,2024-01-14 00:00:00,Good,Medium,control
USER_00617,2024-01-18 00:00:00,Excellent,Medium,control
USER_00618,2024-01-19 00:00:00,Fair,High,treatment
USER_00619,2024-01-18 00:00:00,Good,Medium,treatment
USER_00620,2024-01-10 00:00:00,Fair,Medium,control
USER_00621,2024-01-11 00:00:00,Poor,High,control
USER_00622,2024-01-11 00:00:00,Good,Medium,treatment
USER_00623,2024-01-12 00:00:00,Excellent,High,treatment
USER_00624,2024-01-16 00:00:00,Good,Low,control
USER_00625,2024-01-23 00:00:00,Excellent,Medium,treatment
USER_00626,2024-01-05 00:00:00,Good,Medium,control
USER_00627,2024-01-12 00:00:00,Fair,Medium,treatment
USER_00628,2024-01-13 00:00:00,Poor,High,treatment
USER_00629,2024-01-13 00:00:00,Fair,Low,control
USER_00630,2024-01-18 00:00:00,Good,High,control
USER_00631,2024-01-15 00:00:00,Fair,Medium,control
USER_00632,2024-01-07 00:00:00,Good,Medium,control
USER_00633,2024-01-05 00:00:00,Excellent,Low,control
USER_00634,2024-01-08 00:00:00,Fair,Medium,control
USER_00635,2024-01-29 00:00:00,Good,Low,treatment
USER_00636,2024-01-25 00:00:00,Fair,High,control
USER_00637,2024-01-24 00:00:00,Good,Medium,treatment
USER_00638,2024-01-06 00:00:00,Good,Medium,control
USER_00639,2024-01-18 00:00:00,Good,Medium,control
USER_00640,2024-01-15 00:00:00,Good,Medium,treatment
USER_00641,2024-01-02 00:00:00,Good,Medium,control
USER_00642,2024-01-10 00:00:00,Good,High,control
USER_00643,2024-01-08 00:00:00,Good,Medium,control
USER_00644,2024-01-05 00:00:00,Good,Medium,treatment
USER_00645,2024-01-23 00:00:00,Good,Medium,treatment
USER_00646,2024-01-14 00:00:00,Fair,Medium,control
USER_00647,2024-01-16 00:00:00,Good,Low,control
USER_00648,2024-01-26 00:00:00,Good,High,control
USER_00649,2024-01-17 00:00:00,Good,Medium,control
USER_00650,2024-01-27 00:00:00,Good,Medium,treatment
USER_00651,2024-01-17 00:00:00,Excellent,Medium,treatment
USER_00652,2024-01-21 00:00:00,Excellent,Medium,treatment
USER_00653,2024-01-26 00:00:00,Fair,Medium,treatment
USER_00654,2024-01-23 00:00:00,Good,High,control
USER_00655,2024-01-18 00:00:00,Excellent,Low,control
USER_00656,2024-01-05 00:00:00,Excellent,Medium,control
USER_00657,2024-01-23 00:00:00,Excellent,High,control
USER_00658,2024-01-29 00:00:00,Fair,Medium,control
USER_00659,2024-01-05 00:00:00,Fair,High,control
USER_00660,2024-01-10 00:00:00,Fair,Medium,control
USER_00661,2024-01-13 00:00:00,Good,Medium,control
USER_00662,2024-01-17 00:00:00,Good,Medium,control
USER_00663,2024-01-29 00:00:00,Poor,Medium,control
USER_00664,2024-01-11 00:00:00,Fair,Medium,control
USER_00665,2024-01-28 00:00:00,Fair,Medium,treatment
USER_00666,2024-01-01 00:00:00,Excellent,Medium,control
USER_00667,2024-01-26 00:00:00,Excellent,Medium,control
USER_00668,2024-01-28 00:00:00,Fair,Medium,control
USER_00669,2024-01-19 00:00:00,Poor,Medium,treatment
USER_00670,2024-01-24 00:00:00,Fair,Medium,treatment
USER_00671,2024-01-28 00:00:00,Good,Low,treatment
USER_00672,2024-01-27 00:00:00,Fair,Medium,treatment
USER_00673,2024-01-05 00:00:00,Good,Medium,control
USER_00674,2024-01-28 00:00:00,Good,Medium,treatment
USER_00675,2024-01-01 00:00:00,Good,Medium,treatment
USER_00676,2024-01-09 00:00:00,Good,Medium,treatment
USER_00677,2024-01-20 00:00:00,Excellent,Low,control
USER_00678,2024-01-28 00:00:00,Poor,Medium,control
USER_00679,2024-01-21 00:00:00,Fair,Low,treatment
USER_00680,2024-01-31 00:00:00,Good,Medium,control
USER_00681,2024-01-25 00:00:00,Good,Medium,treatment
USER_00682,2024-01-12 00:00:00,Good,Low,treatment
USER_00683,2024-01-24 00:00:00,Fair,Medium,treatment
USER_00684,2024-01-10 00:00:00,Poor,Medium,control
USER_00685,2024-01-04 00:00:00,Poor,Medium,control
USER_00686,2024-01-22 00:00:00,Fair,High,treatment
USER_00687,2024-01-30 00:00:00,Fair,Medium,control
USER_00688,2024-01-11 00:00:00,Good,Medium,treatment
USER_00689,2024-01-10 00:00:00,Fair,Low,treatment
USER_00690,2024-01-26 00:00:00,Good,Medium,treatment
USER_00691,2024-01-27 00:00:00,Excellent,Medium,treatment
USER_00692,2024-01-03 00:00:00,Good,Medium,control
USER_00693,2024-01-15 00:00:00,Good,Medium,treatment
USER_00694,2024-01-21 00:00:00,Good,Low,treatment
USER_00695,2024-01-11 00:00:00,Good,Medium,treatment
USER_00696,2024-01-21 00:00:00,Poor,High,treatment
USER_00697,2024-01-17 00:00:00,Good,High,treatment
USER_00698,2024-01-02 00:00:00,Fair,Low,treatment
USER_00699,2024-01-07 00:00:00,Good,High,treatment
USER_00700,2024-01-10 00:00:00,Good,Medium,treatment
USER_00701,2024-01-22 00:00:00,Good,Medium,control
USER_00702,2024-01-08 00:00:00,Excellent,Medium,control
USER_00703,2024-01-06 00:00:00,Good,Medium,control
USER_00704,2024-01-30 00:00:00,Good,Medium,control
USER_00705,2024-01-08 00:00:00,Good,Medium,control
USER_00706,2024-01-30 00:00:00,Excellent,Medium,control
USER_00707,2024-01-27 00:00:00,Good,High,treatment
USER_00708,2024-01-06 00:00:00,Good,Medium,treatment
USER_00709,2024-01-05 00:00:00,Poor,Medium,control
USER_00710,2024-01-16 00:00:00,Excellent,Medium,treatment
USER_00711,2024-01-21 00:00:00,Excellent,Medium,control
USER_00712,2024-01-13 00:00:00,Poor,Medium,treatment
USER_00713,2024-01-13 00:00:00,Good,Medium,treatment
USER_00714,2024-01-20 00:00:00,Good,Medium,control
USER_00715,2024-01-23 00:00:00,Good,High,control
USER_00716,2024-01-06 00:00:00,Excellent,Medium,treatment
USER_00717,2024-01-13 00:00:00,Good,Low,treatment
USER_00718,2024-01-20 00:00:00,Excellent,Low,treatment
USER_00719,2024-01-21 00:00:00,Fair,Medium,control
USER_00720,2024-01-04 00:00:00,Fair,Medium,control
USER_00721,2024-01-03 00:00:00,Fair,Medium,treatment
USER_00722,2024-01-21 00:00:00,Excellent,Medium,treatment
USER_00723,2024-01-16 00:00:00,Good,Low,control
USER_00724,2024-01-25 00:00:00,Excellent,High,control
USER_00725,2024-01-23 00:00:00,Fair,High,control
USER_00726,2024-01-30 00:00:00,Excellent,Medium,treatment
USER_00727,2024-01-13 00:00:00,Poor,Medium,control
USER_00728,2024-01-23 00:00:00,Excellent,High,control
USER_00729,2024-01-17 00:00:00,Good,Medium,control
USER_00730,2024-01-05 00:00:00,Good,Medium,treatment
USER_00731,2024-01-13 00:00:00,Fair,High,control
USER_00732,2024-01-20 00:00:00,Good,Medium,control
USER_00733,2024-01-22 00:00:00,Good,Low,treatment
USER_00734,2024-01-19 00:00:00,Excellent,High,control
USER_00735,2024-01-05 00:00:00,Fair,High,treatment
USER_00736,2024-01-08 00:00:00,Fair,Low,control
USER_00737,2024-01-02 00:00:00,Good,Medium,treatment
USER_00738,2024-01-12 00:00:00,Excellent,High,treatment
USER_00739,2024-01-25 00:00:00,Good,Medium,control
USER_00740,2024-01-28 00:00:00,Good,Low,treatment
USER_00741,2024-01-16 00:00:00,Good,Medium,treatment
USER_00742,2024-01-01 00:00:00,Good,Medium,treatment
USER_00743,2024-01-29 00:00:00,Excellent,Medium,treatment
USER_00744,2024-01-14 00:00:00,Poor,Medium,control
USER_00745,2024-01-02 00:00:00,Good,Low,treatment
USER_00746,2024-01-20 00:00:00,Poor,Low,control
USER_00747,2024-01-12 00:00:00,Good,Low,treatment
USER_00748,2024-01-03 00:00:00,Fair,Medium,control
USER_00749,2024-01-13 00:00:00,Fair,Medium,treatment
USER_00750,2024-01-28 00:00:00,Poor,Low,treatment
USER_00751,2024-01-14 00:00:00,Excellent,High,treatment
USER_00752,2024-01-18 00:00:00,Poor,Low,control
USER_00753,2024-01-04 00:00:00,Fair,Medium,control
USER_00754,2024-01-15 00:00:00,Good,Medium,control
USER_00755,2024-01-28 00:00:00,Excellent,Medium,treatment
USER_00756,2024-01-21 00:00:00,Fair,Medium,control
USER_00757,2024-01-05 00:00:00,Excellent,Low,control
USER_00758,2024-01-02 00:00:00,Good,High,treatment
USER_00759,2024-01-12 00:00:00,Fair,Low,control
USER_00760,2024-01-12 00:00:00,Good,Medium,treatment
USER_00761,2024-01-18 00:00:00,Fair,Low,control
USER_00762,2024-01-12 00:00:00,Poor,Medium,control
USER_00763,2024-01-09 00:00:00,Fair,Low,control
USER_00764,2024-01-03 00:00:00,Good,Medium,treatment
USER_00765,2024-01-26 00:00:00,Good,Medium,control
USER_00766,2024-01-05 00:00:00,Good,Low,treatment
USER_00767,2024-01-12 00:00:00,Good,Medium,control
USER_00768,2024-01-04 00:00:00,Poor,High,control
USER_00769,2024-01-09 00:00:00,Excellent,Medium,control
USER_00770,2024-01-23 00:00:00,Fair,Low,treatment
USER_00771,2024-01-03 00:00:00,Excellent,High,treatment
USER_00772,2024-01-04 00:00:00,Good,Medium,treatment
USER_00773,2024-01-05 00:00:00,Good,Medium,treatment
USER_00774,2024-01-28 00:00:00,Excellent,Medium,control
USER_00775,2024-01-26 00:00:00,Good,High,treatment
USER_00776,2024-01-27 00:00:00,Fair,Medium,control
USER_00777,2024-01-08 00:00:00,Good,Medium,control
USER_00778,2024-01-09 00:00:00,Excellent,Medium,treatment
USER_00779,2024-01-04 00:00:00,Poor,Medium,control
USER_00780,2024-01-01 00:00:00,Excellent,Medium,control
USER_00781,2024-01-28 00:00:00,Poor,Medium,treatment
USER_00782,2024-01-01 00:00:00,Fair,High,control
USER_00783,2024-01-04 00:00:00,Poor,Medium,control
USER_00784,2024-01-24 00:00:00,Excellent,Low,treatment
USER_00785,2024-01-14 00:00:00,Excellent,Low,treatment
USER_00786,2024-01-05 00:00:00,Good,Medium,treatment
USER_00787,2024-01-25 00:00:00,Good,High,treatment
USER_00788,2024-01-11 00:00:00,Excellent,Medium,control
USER_00789,2024-01-08 00:00:00,Fair,Low,control
USER_00790,2024-01-30 00:00:00,Fair,High,control
USER_00791,2024-01-25 00:00:00,Good,High,treatment
USER_00792,2024-01-17 00:00:00,Good,Low,treatment
USER_00793,2024-01-24 00:00:00,Good,Medium,treatment
USER_00794,2024-01-05 00:00:00,Good,Medium,treatment
USER_00795,2024-01-13 00:00:00,Good,Medium,control
USER_00796,2024-01-24 00:00:00,Fair,Medium,control
USER_00797,2024-01-08 00:00:00,Fair,Medium,treatment
USER_00798,2024-01-09 00:00:00,Good,Low,treatment
USER_00799,2024-01-01 00:00:00,Fair,Medium,treatment
USER_00800,2024-01-10 00:00:00,Fair,Medium,control
USER_00801,2024-01-16 00:00:00,Fair,Medium,treatment
USER_00802,2024-01-08 00:00:00,Fair,Low,treatment
USER_00803,2024-01-30 00:00:00,Good,High,control
USER_00804,2024-01-25 00:00:00,Fair,Low,treatment
USER_00805,2024-01-08 00:00:00,Excellent,Medium,control
USER_00806,2024-01-23 00:00:00,Fair,High,control
USER_00807,2024-01-19 00:00:00,Good,High,treatment
USER_00808,2024-01-26 00:00:00,Poor,Medium,control
USER_00809,2024-01-04 00:00:00,Excellent,Low,treatment
USER_00810,2024-01-29 00:00:00,Excellent,Low,treatment
USER_00811,2024-01-08 00:00:00,Good,Low,control
USER_00812,2024-01-07 00:00:00,Good,Medium,treatment
USER_00813,2024-01-31 00:00:00,Good,Medium,treatment
USER_00814,2024-01-02 00:00:00,Excellent,Medium,control
USER_00815,2024-01-06 00:00:00,Excellent,High,treatment
USER_00816,2024-01-21 00:00:00,Good,Low,control
USER_00817,2024-01-22 00:00:00,Fair,Low,treatment
USER_00818,2024-01-10 00:00:00,Fair,High,treatment
USER_00819,2024-01-21 00:00:00,Excellent,Low,control
USER_00820,2024-01-22 00:00:00,Excellent,Medium,control
USER_00821,2024-01-29 00:00:00,Excellent,Low,treatment
USER_00822,2024-01-29 00:00:00,Good,Medium,treatment
USER_00823,2024-01-19 00:00:00,Fair,Medium,treatment
USER_00824,2024-01-15 00:00:00,Fair,Medium,treatment
USER_00825,2024-01-02 00:00:00,Fair,Medium,control
USER_00826,2024-01-01 00:00:00,Good,Low,treatment
USER_00827,2024-01-18 00:00:00,Fair,Medium,control
USER_00828,2024-01-09 00:00:00,Excellent,Medium,control
USER_00829,2024-01-01 00:00:00,Fair,Medium,control
USER_00830,2024-01-17 00:00:00,Poor,Medium,control
USER_00831,2024-01-07 00:00:00,Fair,Medium,control
USER_00832,2024-01-28 00:00:00,Fair,Medium,treatment
USER_00833,2024-01-03 00:00:00,Fair,Medium,treatment
USER_00834,2024-01-11 00:00:00,Good,Low,control
USER_00835,2024-01-22 00:00:00,Excellent,High,control
USER_00836,2024-01-12 00:00:00,Good,Medium,treatment
USER_00837,2024-01-24 00:00:00,Good,Medium,treatment
USER_00838,2024-01-01 00:00:00,Good,Low,control
USER_00839,2024-01-14 00:00:00,Fair,Medium,treatment
USER_00840,2024-01-08 00:00:00,Excellent,Medium,treatment
USER_00841,2024-01-22 00:00:00,Good,Medium,control
USER_00842,2024-01-21 00:00:00,Good,Low,treatment
USER_00843,2024-01-16 00:00:00,Fair,Medium,treatment
USER_00844,2024-01-06 00:00:00,Fair,High,control
USER_00845,2024-01-01 00:00:00,Good,Medium,treatment
